C0085272,PART_OF,C0026809,LOCATION_OF,C0017337,INTERACTS_WITH,C0008845,3
C0085272,INTERACTS_WITH,C0039601,INTERACTS_WITH,C0017337,INTERACTS_WITH,C0008845,3
C0085272,INTERACTS_WITH,C0039601,STIMULATES,C0017337,INTERACTS_WITH,C0008845,3
C0085272,PART_OF,C0026809,PART_OF,C0017337,INTERACTS_WITH,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0017337,INTERACTS_WITH,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0003289,INTERACTS_WITH,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0360105,INTERACTS_WITH,C0008845,3
C0085272,PART_OF,C0026809,LOCATION_OF,C3539645,INTERACTS_WITH,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0017262,AFFECTS,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF__SPEC__,C0017262,AFFECTS,C0008845,3
C0085272,HAS_MESH,8873879,MENTIONED_IN,C0085631,AFFECTS,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0031327,AFFECTS,C0008845,3
C0085272,HAS_MESH,8873879,MENTIONED_IN,C0085631,PREVENTS,C0008845,3
C0085272,INTERACTS_WITH,C0039601,TREATS,C0002395,TREATS,C0008845,3
C0085272,INTERACTS_WITH,C0039601,CAUSES,C0002395,TREATS,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0002395,TREATS,C0008845,3
C0085272,INTERACTS_WITH,C0039601,PREDISPOSES,C0002395,TREATS,C0008845,3
C0085272,IS_A,C0023610,TREATS__INFER__,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,15379604,MENTIONED_IN,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,16503402,MENTIONED_IN,C0002395,TREATS,C0008845,3
C0085272,MENTIONED_IN,16370917,MENTIONED_IN,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,25310993,MENTIONED_IN,C0002395,TREATS,C0008845,3
C0085272,MENTIONED_IN,22587890,MENTIONED_IN,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,22587890,MENTIONED_IN,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,18056027,MENTIONED_IN,C0002395,TREATS,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,8873879,HAS_MESH,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,15379604,HAS_MESH,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,16503402,HAS_MESH,C0002395,TREATS,C0008845,3
C0085272,MENTIONED_IN,16370917,HAS_MESH,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,18056027,HAS_MESH,C0002395,TREATS,C0008845,3
C0085272,MENTIONED_IN,22587890,HAS_MESH,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,22587890,HAS_MESH,C0002395,TREATS,C0008845,3
C0085272,HAS_MESH,25310993,HAS_MESH,C0002395,TREATS,C0008845,3
C0085272,MENTIONED_IN,27756223,HAS_MESH,C0002395,TREATS,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0001807,TREATS,C0008845,3
C0085272,HAS_MESH,8873879,HAS_MESH,C0001807,TREATS,C0008845,3
C0085272,INTERACTS_WITH,C0039601,ASSOCIATED_WITH,C0338656,TREATS,C0008845,3
C0085272,INTERACTS_WITH,C0039601,TREATS,C0338656,TREATS,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0338656,TREATS,C0008845,3
C0085272,HAS_MESH,16503402,MENTIONED_IN,C0338656,TREATS,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0233794,TREATS,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0233794,TREATS,C0008845,3
C0085272,INTERACTS_WITH,C0039601,LOCATION_OF,C0030705,TREATS,C0008845,3
C0085272,IS_A,C0023610,TREATS,C0030705,TREATS,C0008845,3
C0085272,HAS_MESH,8873879,MENTIONED_IN,C0030705,TREATS,C0008845,3
C0085272,HAS_MESH,15379604,MENTIONED_IN,C0030705,TREATS,C0008845,3
C0085272,HAS_MESH,25310993,MENTIONED_IN,C0030705,TREATS,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0030705,TREATS,C0008845,3
C0085272,INTERACTS_WITH,C0039601,TREATS,C0043210,TREATS,C0008845,3
C0085272,HAS_MESH,25310993,MENTIONED_IN,C0043210,TREATS,C0008845,3
C0085272,HAS_MESH,8873879,MENTIONED_IN,C0085631,TREATS,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0011581,TREATS,C0008845,3
C0085272,HAS_MESH,8873879,HAS_MESH,C0001792,TREATS,C0008845,3
C0085272,HAS_MESH,25310993,HAS_MESH,C0001792,TREATS,C0008845,3
C0085272,PART_OF,C0026809,ISA,C0599755,TREATS,C0008845,3
C0085272,ISA,C1268900,TREATS,C0027361,TREATS,C0008845,3
C0085272,PART_OF,C0026809,ISA,C0027361,TREATS,C0008845,3
C0085272,MENTIONED_IN,16370917,MENTIONED_IN,C0027361,TREATS,C0008845,3
C0085272,HAS_MESH,18056027,MENTIONED_IN,C0027361,TREATS,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0027361,TREATS,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0008845,C0008845,2
C0085272,IS_A,C0023610,TREATS,C0026809,TREATS,C0008845,3
C0085272,INTERACTS_WITH,C0039601,TREATS,C0026809,TREATS,C0008845,3
C0085272,INTERACTS_WITH,C0039601,PART_OF,C0026809,TREATS,C0008845,3
C0085272,IS_A,C0023610,PART_OF,C0026809,TREATS,C0008845,3
C0085272,MENTIONED_IN,22587890,MENTIONED_IN,C0026809,TREATS,C0008845,3
C0085272,HAS_MESH,22587890,MENTIONED_IN,C0026809,TREATS,C0008845,3
C0085272,HAS_MESH,16503402,HAS_MESH,C0026809,TREATS,C0008845,3
C0085272,MENTIONED_IN,22587890,HAS_MESH,C0026809,TREATS,C0008845,3
C0085272,HAS_MESH,22587890,HAS_MESH,C0026809,TREATS,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C2946261,STIMULATES,C0008845,3
C0085272,INTERACTS_WITH,C0039601,COEXISTS_WITH,C2946261,STIMULATES,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C2987634,STIMULATES,C0008845,3
C0085272,MENTIONED_IN,16370917,MENTIONED_IN,C2987634,STIMULATES,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0013227,INHIBITS,C0008845,3
C0085272,PART_OF,C0026809,ADMINISTERED_TO,C0013227,INHIBITS,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0013227,INHIBITS,C0008845,3
C0085272,MENTIONED_IN,16370917,HAS_MESH,C0013227,INHIBITS,C0008845,3
C0085272,PART_OF,C0026809,LOCATION_OF,C0127400,INHIBITS,C0008845,3
C0085272,INTERACTS_WITH,C0039601,INTERACTS_WITH,C0127400,INHIBITS,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0127400,INHIBITS,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0127400,INHIBITS,C0008845,3
C0085272,PART_OF,C0026809,LOCATION_OF,C3849574,INHIBITS,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0243144,DISRUPTS,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0879626,DISRUPTS,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C3842585,DISRUPTS,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0087111,USES,C0008845,3
C0085272,ISA,C1268900,USES,C0087111,USES,C0008845,3
C0085272,INTERACTS_WITH,C0039601,USES,C0087111,USES,C0008845,3
C0085272,PART_OF,C0026809,ADMINISTERED_TO,C0087111,USES,C0008845,3
C0085272,HAS_MESH,15379604,MENTIONED_IN,C0087111,USES,C0008845,3
C0085272,HAS_MESH,16503402,MENTIONED_IN,C0087111,USES,C0008845,3
C0085272,MENTIONED_IN,16370917,MENTIONED_IN,C0087111,USES,C0008845,3
C0085272,HAS_MESH,25310993,MENTIONED_IN,C0087111,USES,C0008845,3
C0085272,MENTIONED_IN,22587890,MENTIONED_IN,C0087111,USES,C0008845,3
C0085272,HAS_MESH,22587890,MENTIONED_IN,C0087111,USES,C0008845,3
C0085272,HAS_MESH,18056027,MENTIONED_IN,C0087111,USES,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0087111,USES,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C1254351,COEXISTS_WITH,C0008845,3
C0085272,PART_OF,C0026809,ADMINISTERED_TO,C1254351,COEXISTS_WITH,C0008845,3
C0085272,HAS_MESH,15379604,MENTIONED_IN,C1254351,COEXISTS_WITH,C0008845,3
C0085272,MENTIONED_IN,16370917,MENTIONED_IN,C1254351,COEXISTS_WITH,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C1722267,COEXISTS_WITH,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0032042,compared_with,C0008845,3
C0085272,PART_OF,C0026809,ADMINISTERED_TO,C0032042,compared_with,C0008845,3
C0085272,INTERACTS_WITH,C0039601,USES__SPEC__,C0032042,compared_with,C0008845,3
C0085272,HAS_MESH,16503402,MENTIONED_IN,C0032042,compared_with,C0008845,3
C0085272,HAS_MESH,25310993,MENTIONED_IN,C0032042,compared_with,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0032042,compared_with,C0008845,3
C0085272,PART_OF,C0026809,ADMINISTERED_TO,C0032042,compared_with,C0008845,3
C0085272,INTERACTS_WITH,C0039601,USES__SPEC__,C0032042,compared_with,C0008845,3
C0085272,HAS_MESH,16503402,MENTIONED_IN,C0032042,compared_with,C0008845,3
C0085272,HAS_MESH,25310993,MENTIONED_IN,C0032042,compared_with,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0013227,ISA,C0008845,3
C0085272,PART_OF,C0026809,ADMINISTERED_TO,C0013227,ISA,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0013227,ISA,C0008845,3
C0085272,MENTIONED_IN,16370917,HAS_MESH,C0013227,ISA,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0360105,ISA,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0003289,ISA,C0008845,3
C0085272,INTERACTS_WITH,C0039601,LOCATION_OF,C0030705,ADMINISTERED_TO,C0008845,3
C0085272,IS_A,C0023610,TREATS,C0030705,ADMINISTERED_TO,C0008845,3
C0085272,HAS_MESH,8873879,MENTIONED_IN,C0030705,ADMINISTERED_TO,C0008845,3
C0085272,HAS_MESH,15379604,MENTIONED_IN,C0030705,ADMINISTERED_TO,C0008845,3
C0085272,HAS_MESH,25310993,MENTIONED_IN,C0030705,ADMINISTERED_TO,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0030705,ADMINISTERED_TO,C0008845,3
C0085272,ISA,C1268900,TREATS,C0027361,ADMINISTERED_TO,C0008845,3
C0085272,PART_OF,C0026809,ISA,C0027361,ADMINISTERED_TO,C0008845,3
C0085272,MENTIONED_IN,16370917,MENTIONED_IN,C0027361,ADMINISTERED_TO,C0008845,3
C0085272,HAS_MESH,18056027,MENTIONED_IN,C0027361,ADMINISTERED_TO,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0027361,ADMINISTERED_TO,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0032042,higher_than,C0008845,3
C0085272,PART_OF,C0026809,ADMINISTERED_TO,C0032042,higher_than,C0008845,3
C0085272,INTERACTS_WITH,C0039601,USES__SPEC__,C0032042,higher_than,C0008845,3
C0085272,HAS_MESH,16503402,MENTIONED_IN,C0032042,higher_than,C0008845,3
C0085272,HAS_MESH,25310993,MENTIONED_IN,C0032042,higher_than,C0008845,3
C0085272,INTERACTS_WITH,C0039601,TREATS,C0002395,TREATS__INFER__,C0008845,3
C0085272,INTERACTS_WITH,C0039601,CAUSES,C0002395,TREATS__INFER__,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0002395,TREATS__INFER__,C0008845,3
C0085272,INTERACTS_WITH,C0039601,PREDISPOSES,C0002395,TREATS__INFER__,C0008845,3
C0085272,IS_A,C0023610,TREATS__INFER__,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,15379604,MENTIONED_IN,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,16503402,MENTIONED_IN,C0002395,TREATS__INFER__,C0008845,3
C0085272,MENTIONED_IN,16370917,MENTIONED_IN,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,25310993,MENTIONED_IN,C0002395,TREATS__INFER__,C0008845,3
C0085272,MENTIONED_IN,22587890,MENTIONED_IN,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,22587890,MENTIONED_IN,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,18056027,MENTIONED_IN,C0002395,TREATS__INFER__,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,8873879,HAS_MESH,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,15379604,HAS_MESH,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,16503402,HAS_MESH,C0002395,TREATS__INFER__,C0008845,3
C0085272,MENTIONED_IN,16370917,HAS_MESH,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,18056027,HAS_MESH,C0002395,TREATS__INFER__,C0008845,3
C0085272,MENTIONED_IN,22587890,HAS_MESH,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,22587890,HAS_MESH,C0002395,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,25310993,HAS_MESH,C0002395,TREATS__INFER__,C0008845,3
C0085272,MENTIONED_IN,27756223,HAS_MESH,C0002395,TREATS__INFER__,C0008845,3
C0085272,INTERACTS_WITH,C0039601,AFFECTS,C0497327,TREATS__INFER__,C0008845,3
C0085272,INTERACTS_WITH,C0039601,TREATS,C0497327,TREATS__INFER__,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0497327,TREATS__INFER__,C0008845,3
C0085272,INTERACTS_WITH,C0039601,PREDISPOSES,C0497327,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,15379604,MENTIONED_IN,C0497327,TREATS__INFER__,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0497327,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,8873879,HAS_MESH,C0497327,TREATS__INFER__,C0008845,3
C0085272,HAS_MESH,8873879,MENTIONED_IN,C0085631,TREATS__INFER__,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0003469,TREATS__SPEC__,C0008845,3
C0085272,PART_OF,C0026809,PROCESS_OF,C0011581,TREATS__SPEC__,C0008845,3
C0085272,HAS_MESH,8873879,HAS_MESH,C0001792,TREATS__SPEC__,C0008845,3
C0085272,HAS_MESH,25310993,HAS_MESH,C0001792,TREATS__SPEC__,C0008845,3
C0085272,PART_OF,C0026809,TREATS,C0087111,USES__SPEC__,C0008845,3
C0085272,ISA,C1268900,USES,C0087111,USES__SPEC__,C0008845,3
C0085272,INTERACTS_WITH,C0039601,USES,C0087111,USES__SPEC__,C0008845,3
C0085272,PART_OF,C0026809,ADMINISTERED_TO,C0087111,USES__SPEC__,C0008845,3
C0085272,HAS_MESH,15379604,MENTIONED_IN,C0087111,USES__SPEC__,C0008845,3
C0085272,HAS_MESH,16503402,MENTIONED_IN,C0087111,USES__SPEC__,C0008845,3
C0085272,MENTIONED_IN,16370917,MENTIONED_IN,C0087111,USES__SPEC__,C0008845,3
C0085272,HAS_MESH,25310993,MENTIONED_IN,C0087111,USES__SPEC__,C0008845,3
C0085272,MENTIONED_IN,22587890,MENTIONED_IN,C0087111,USES__SPEC__,C0008845,3
C0085272,HAS_MESH,22587890,MENTIONED_IN,C0087111,USES__SPEC__,C0008845,3
C0085272,HAS_MESH,18056027,MENTIONED_IN,C0087111,USES__SPEC__,C0008845,3
C0085272,MENTIONED_IN,27756223,MENTIONED_IN,C0087111,USES__SPEC__,C0008845,3
C0085272,PART_OF,C0026809,MENTIONED_IN,24828079,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,HAS_MESH,24828079,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,MENTIONED_IN,21873225,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,HAS_MESH,21873225,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,MENTIONED_IN,27628303,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,MENTIONED_IN,27814403,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,HAS_MESH,27814403,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,MENTIONED_IN,27315796,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,HAS_MESH,27315796,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,MENTIONED_IN,26449188,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,HAS_MESH,26449188,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,MENTIONED_IN,25942042,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,HAS_MESH,25942042,MENTIONED_IN,C0008845,3
C0085272,PART_OF,C0026809,MENTIONED_IN,21873225,HAS_MESH,C0008845,3
C0085272,PART_OF,C0026809,HAS_MESH,21873225,HAS_MESH,C0008845,3
C0085272,PART_OF,C0026809,MENTIONED_IN,24828079,HAS_MESH,C0008845,3
C0085272,PART_OF,C0026809,HAS_MESH,24828079,HAS_MESH,C0008845,3
